id_date,id,name,priceUsd,date_time
bitcoin-2024-09-20 22:59:49.162450,bitcoin,Bitcoin,63242.44601172046,2024-09-20 22:59:49.162450
ethereum-2024-09-20 22:59:49.162450,ethereum,Ethereum,2552.0733133813183,2024-09-20 22:59:49.162450
tether-2024-09-20 22:59:49.162450,tether,Tether,1.0007034275556985,2024-09-20 22:59:49.162450
binance-coin-2024-09-20 22:59:49.162450,binance-coin,BNB,568.6028444004432,2024-09-20 22:59:49.162450
solana-2024-09-20 22:59:49.162450,solana,Solana,147.19616056832905,2024-09-20 22:59:49.162450
usd-coin-2024-09-20 22:59:49.162450,usd-coin,USDC,1.000601955861299,2024-09-20 22:59:49.162450
xrp-2024-09-20 22:59:49.162450,xrp,XRP,0.5877898521432373,2024-09-20 22:59:49.162450
steth-2024-09-20 22:59:49.162450,steth,Lido Staked ETH,2541.1549300086413,2024-09-20 22:59:49.162450
dogecoin-2024-09-20 22:59:49.162450,dogecoin,Dogecoin,0.1057583037972332,2024-09-20 22:59:49.162450
tron-2024-09-20 22:59:49.162450,tron,TRON,0.1522614138124602,2024-09-20 22:59:49.162450
cardano-2024-09-20 22:59:49.162450,cardano,Cardano,0.3528558190809839,2024-09-20 22:59:49.162450
avalanche-2024-09-20 22:59:49.162450,avalanche,Avalanche,27.591211922212498,2024-09-20 22:59:49.162450
wrapped-bitcoin-2024-09-20 22:59:49.162450,wrapped-bitcoin,Wrapped Bitcoin,63148.97249137798,2024-09-20 22:59:49.162450
shiba-inu-2024-09-20 22:59:49.162450,shiba-inu,Shiba Inu,1.44024855736e-05,2024-09-20 22:59:49.162450
chainlink-2024-09-20 22:59:49.162450,chainlink,Chainlink,11.456718354621463,2024-09-20 22:59:49.162450
bitcoin-cash-2024-09-20 22:59:49.162450,bitcoin-cash,Bitcoin Cash,336.0006310325193,2024-09-20 22:59:49.162450
polkadot-2024-09-20 22:59:49.162450,polkadot,Polkadot,4.32873873432807,2024-09-20 22:59:49.162450
multi-collateral-dai-2024-09-20 22:59:49.162450,multi-collateral-dai,Multi Collateral DAI,1.0016752935558073,2024-09-20 22:59:49.162450
unus-sed-leo-2024-09-20 22:59:49.162450,unus-sed-leo,UNUS SED LEO,5.76951074845941,2024-09-20 22:59:49.162450
near-protocol-2024-09-20 22:59:49.162450,near-protocol,NEAR Protocol,4.414041458243406,2024-09-20 22:59:49.162450
litecoin-2024-09-20 22:59:49.162450,litecoin,Litecoin,65.32107070641798,2024-09-20 22:59:49.162450
fetch-2024-09-20 22:59:49.162450,fetch,Artificial Superintelligence Alliance,1.6368403468269372,2024-09-20 22:59:49.162450
uniswap-2024-09-20 22:59:49.162450,uniswap,Uniswap,6.787550380105184,2024-09-20 22:59:49.162450
internet-computer-2024-09-20 22:59:49.162450,internet-computer,Internet Computer,8.464997244773446,2024-09-20 22:59:49.162450
monero-2024-09-20 22:59:49.162450,monero,Monero,176.54923121187983,2024-09-20 22:59:49.162450
stellar-2024-09-20 22:59:49.162450,stellar,Stellar,0.0963124619808605,2024-09-20 22:59:49.162450
ethereum-classic-2024-09-20 22:59:49.162450,ethereum-classic,Ethereum Classic,18.98252980773708,2024-09-20 22:59:49.162450
stacks-2024-09-20 22:59:49.162450,stacks,Stacks,1.7621849788437116,2024-09-20 22:59:49.162450
okb-2024-09-20 22:59:49.162450,okb,OKB,39.349626674549384,2024-09-20 22:59:49.162450
aave-2024-09-20 22:59:49.162450,aave,Aave,153.23401424358912,2024-09-20 22:59:49.162450
filecoin-2024-09-20 22:59:49.162450,filecoin,Filecoin,3.7896020535416293,2024-09-20 22:59:49.162450
crypto-com-coin-2024-09-20 22:59:49.162450,crypto-com-coin,Crypto.com Coin,0.0835859005013764,2024-09-20 22:59:49.162450
vechain-2024-09-20 22:59:49.162450,vechain,VeChain,0.0239032277112552,2024-09-20 22:59:49.162450
fantom-2024-09-20 22:59:49.162450,fantom,Fantom,0.6415568983676727,2024-09-20 22:59:49.162450
injective-protocol-2024-09-20 22:59:49.162450,injective-protocol,Injective,21.157390949319417,2024-09-20 22:59:49.162450
the-graph-2024-09-20 22:59:49.162450,the-graph,The Graph,0.1612130541302287,2024-09-20 22:59:49.162450
thorchain-2024-09-20 22:59:49.162450,thorchain,THORChain,4.463045234318664,2024-09-20 22:59:49.162450
theta-2024-09-20 22:59:49.162450,theta,THETA,1.4165367631622032,2024-09-20 22:59:49.162450
maker-2024-09-20 22:59:49.162450,maker,Maker,1518.7673123802608,2024-09-20 22:59:49.162450
arweave-2024-09-20 22:59:49.162450,arweave,Arweave,20.148587340765562,2024-09-20 22:59:49.162450
polygon-2024-09-20 22:59:49.162450,polygon,Polygon,0.3846236827235867,2024-09-20 22:59:49.162450
cosmos-2024-09-20 22:59:49.162450,cosmos,Cosmos,4.541760007010864,2024-09-20 22:59:49.162450
helium-2024-09-20 22:59:49.162450,helium,Helium,6.913769407746599,2024-09-20 22:59:49.162450
algorand-2024-09-20 22:59:49.162450,algorand,Algorand,0.1326556050587899,2024-09-20 22:59:49.162450
lido-dao-2024-09-20 22:59:49.162450,lido-dao,Lido DAO,1.1170825021376107,2024-09-20 22:59:49.162450
bitcoin-sv-2024-09-20 22:59:49.162450,bitcoin-sv,Bitcoin SV,48.88815284535099,2024-09-20 22:59:49.162450
quant-2024-09-20 22:59:49.162450,quant,Quant,76.78894729143116,2024-09-20 22:59:49.162450
flow-2024-09-20 22:59:49.162450,flow,Flow,0.5830634792326185,2024-09-20 22:59:49.162450
kucoin-token-2024-09-20 22:59:49.162450,kucoin-token,KuCoin Token,7.478557269900327,2024-09-20 22:59:49.162450
eos-2024-09-20 22:59:49.162450,eos,EOS,0.5186570996666874,2024-09-20 22:59:49.162450
hedera-hashgraph-2024-09-20 22:59:49.162450,hedera-hashgraph,Hedera Hashgraph,0.0524959446618362,2024-09-20 22:59:49.162450
gatetoken-2024-09-20 22:59:49.162450,gatetoken,GateToken,8.454714009614847,2024-09-20 22:59:49.162450
nervos-network-2024-09-20 22:59:49.162450,nervos-network,Nervos Network,0.0169634382284227,2024-09-20 22:59:49.162450
axie-infinity-2024-09-20 22:59:49.162450,axie-infinity,Axie Infinity,4.955276193632294,2024-09-20 22:59:49.162450
neo-2024-09-20 22:59:49.162450,neo,Neo,10.086946153747474,2024-09-20 22:59:49.162450
gala-2024-09-20 22:59:49.162450,gala,Gala,0.0201081474511593,2024-09-20 22:59:49.162450
tezos-2024-09-20 22:59:49.162450,tezos,Tezos,0.6938017548233223,2024-09-20 22:59:49.162450
elrond-egld-2024-09-20 22:59:49.162450,elrond-egld,MultiversX,27.578263292421287,2024-09-20 22:59:49.162450
akash-network-2024-09-20 22:59:49.162450,akash-network,Akash Network,2.664272789802625,2024-09-20 22:59:49.162450
conflux-network-2024-09-20 22:59:49.162450,conflux-network,Conflux,0.14902638343707,2024-09-20 22:59:49.162450
ecash-2024-09-20 22:59:49.162450,ecash,eCash,3.31159118605e-05,2024-09-20 22:59:49.162450
the-sandbox-2024-09-20 22:59:49.162450,the-sandbox,The Sandbox,0.2716550549335777,2024-09-20 22:59:49.162450
pendle-2024-09-20 22:59:49.162450,pendle,Pendle,3.6375928098571095,2024-09-20 22:59:49.162450
mantra-dao-2024-09-20 22:59:49.162450,mantra-dao,MANTRA DAO,1.1537589730143791,2024-09-20 22:59:49.162450
decentraland-2024-09-20 22:59:49.162450,decentraland,Decentraland,0.2965333439137474,2024-09-20 22:59:49.162450
mina-2024-09-20 22:59:49.162450,mina,Mina,0.487865450120389,2024-09-20 22:59:49.162450
nexo-2024-09-20 22:59:49.162450,nexo,Nexo,0.9996381799566135,2024-09-20 22:59:49.162450
klaytn-2024-09-20 22:59:49.162450,klaytn,Klaytn,0.1367758826070135,2024-09-20 22:59:49.162450
chiliz-2024-09-20 22:59:49.162450,chiliz,Chiliz,0.0570608036195487,2024-09-20 22:59:49.162450
zcash-2024-09-20 22:59:49.162450,zcash,Zcash,31.290948516387175,2024-09-20 22:59:49.162450
pancakeswap-2024-09-20 22:59:49.162450,pancakeswap,PancakeSwap,1.8599755731389052,2024-09-20 22:59:49.162450
trueusd-2024-09-20 22:59:49.162450,trueusd,TrueUSD,0.9995132581460527,2024-09-20 22:59:49.162450
dexe-2024-09-20 22:59:49.162450,dexe,DeXe,8.649618441695239,2024-09-20 22:59:49.162450
aioz-network-2024-09-20 22:59:49.162450,aioz-network,AIOZ Network,0.4310337427335532,2024-09-20 22:59:49.162450
iota-2024-09-20 22:59:49.162450,iota,IOTA,0.1378522570682111,2024-09-20 22:59:49.162450
livepeer-2024-09-20 22:59:49.162450,livepeer,Livepeer,13.62311389816141,2024-09-20 22:59:49.162450
oasis-network-2024-09-20 22:59:49.162450,oasis-network,Oasis,0.0668070140268554,2024-09-20 22:59:49.162450
superfarm-2024-09-20 22:59:49.162450,superfarm,SuperVerse,0.9045352463182144,2024-09-20 22:59:49.162450
ftx-token-2024-09-20 22:59:49.162450,ftx-token,FTX Token,1.3280183821169336,2024-09-20 22:59:49.162450
